[progress] discovery: scanned=15900
[progress] folders: skipped_already_mapped=3150
[progress] files: skipped_already_mapped=12650
[progress] discovery: scanned=16000
[progress] files: skipped_already_mapped=12700
[progress] files: skipped_already_mapped=12750
[progress] discovery: scanned=16100
[progress] files: skipped_already_mapped=12800
[progress] folders: skipped_already_mapped=3200
[progress] discovery: scanned=16200
[progress] files: skipped_already_mapped=12850
[progress] files: skipped_already_mapped=12900
[progress] discovery: scanned=16300
[progress] files: skipped_already_mapped=12950
[progress] files: skipped_already_mapped=13000
[progress] discovery: scanned=16400
[progress] files: skipped_already_mapped=13050
[progress] files: skipped_already_mapped=13100
[progress] discovery: scanned=16500
[progress] files: skipped_already_mapped=13150
[progress] files: skipped_already_mapped=13200
[progress] discovery: scanned=16600
[progress] files: skipped_already_mapped=13250
[progress] files: skipped_already_mapped=13300
[progress] discovery: scanned=16700
[progress] files: skipped_already_mapped=13350
[progress] files: skipped_already_mapped=13400
[progress] discovery: scanned=16800
[progress] files: skipped_already_mapped=13450
[progress] files: skipped_already_mapped=13500
[progress] discovery: scanned=16900
[progress] folders: skipped_already_mapped=3250
[progress] files: skipped_already_mapped=13550
[progress] discovery: scanned=17000
[progress] files: skipped_already_mapped=13600
[progress] files: skipped_already_mapped=13650
[progress] discovery: scanned=17100
[progress] files: skipped_already_mapped=13700
[progress] files: skipped_already_mapped=13750
[progress] discovery: scanned=17200
[progress] files: skipped_already_mapped=13800
[progress] files: skipped_already_mapped=13850
[progress] discovery: scanned=17300
[progress] files: skipped_already_mapped=13900
[progress] files: skipped_already_mapped=13950
[progress] discovery: scanned=17400
[progress] files: skipped_already_mapped=14000
[progress] folders: skipped_already_mapped=3300
[progress] discovery: scanned=17500
[progress] files: skipped_already_mapped=14050
[progress] files: skipped_already_mapped=14100
[progress] discovery: scanned=17600
[progress] files: skipped_already_mapped=14150
[progress] files: skipped_already_mapped=14200
[progress] discovery: scanned=17700
[progress] files: skipped_already_mapped=14250
[progress] files: skipped_already_mapped=14300
[progress] discovery: scanned=17800
[progress] files: skipped_already_mapped=14350
[progress] files: skipped_already_mapped=14400
[progress] discovery: scanned=17900
[progress] files: skipped_already_mapped=14450
[progress] folders: skipped_already_mapped=3350
[progress] discovery: scanned=18000
[progress] files: skipped_already_mapped=14500
[progress] files: skipped_already_mapped=14550
[progress] discovery: scanned=18100
[progress] files: skipped_already_mapped=14600
[progress] files: skipped_already_mapped=14650
[progress] discovery: scanned=18200
[progress] files: skipped_already_mapped=14700
